# Compiler warnings in the ios-sim-debug build, as of the day this gate was added.
#
# This is a ratchet, not an allow-list: new code must not add entries.
# Delete an entry when the warning stops reproducing -- a stale entry is a
# failure too, so the file cannot quietly describe a build nobody runs.
#
# A baseline is only comparable to a census taken from the SAME build. This
# one came from:
#   leg: ios-sim-debug
#   log: xcodebuild-build.log
#
# Format: <group>|<identity>|<flag>|<message-signature>|<note>
#
# identity is a repo-relative path for port code, the file name for the
# runtime, and '*' for generated code -- there the unit of authorship is the
# emitter, not the file.
#
# A <no-flag> diagnostic cannot be -Wno-'d or -Werror='d on its own. The only
# remedies for one are fixing it or a whole-file pragma.
#
# Regenerate with scripts/check-native-warnings.py --leg ios-sim-debug --write-baseline

generated|*|-Wimplicitly-unsigned-literal|integer literal is too large to be represented in a signed integer type, interpreting as unsigned|4 instance(s) when the baseline was written; not yet triaged
port|Ports/iOSPort/nativeSources/UIWebViewEventDelegate.m|-Wdeprecated-declarations|? is deprecated: first deprecated in iOS ? - Provide a custom network activity UI in your app if desired.|3 instance(s) when the baseline was written; not yet triaged
port|Ports/iOSPort/nativeSources/UIWebViewEventDelegate.m|-Wshorten-64-to-32|implicit conversion loses integer precision: ? (aka ?) to ? (aka ?)|1 instance(s) when the baseline was written; not yet triaged
port|Ports/iOSPort/nativeSources/UIWebViewEventDelegate.m|-Wunused-variable|unused variable ?|1 instance(s) when the baseline was written; not yet triaged
port|Ports/iOSPort/nativeSources/WebSocketImpl.m|-Wunsupported-availability-guard|@available does not guard availability here; use if (@available) instead|6 instance(s) when the baseline was written; not yet triaged
runtime|cn1_globals.m|-Wformat|format specifies type ? but the argument has type ?|2 instance(s) when the baseline was written; not yet triaged
runtime|cn1_globals.m|-Wint-conversion|incompatible pointer to integer conversion assigning to ? (aka ?) from ?|2 instance(s) when the baseline was written; not yet triaged
runtime|cn1_globals.m|-Wpointer-to-int-cast|cast to smaller integer type ? (aka ?) from ? (aka ?)|2 instance(s) when the baseline was written; not yet triaged
runtime|cn1_globals.m|-Wunused-function|unused function ?|6 instance(s) when the baseline was written; not yet triaged
runtime|cn1_globals.m|-Wunused-variable|unused variable ?|8 instance(s) when the baseline was written; not yet triaged
runtime|nativeMethods.m|-Wpointer-to-int-cast|cast to smaller integer type ? (aka ?) from ? (aka ?)|4 instance(s) when the baseline was written; not yet triaged
runtime|nativeMethods.m|-Wshorten-64-to-32|implicit conversion loses integer precision: ? (aka ?) to ? (aka ?)|4 instance(s) when the baseline was written; not yet triaged
runtime|nativeMethods.m|-Wunused-variable|unused variable ?|2 instance(s) when the baseline was written; not yet triaged
toolchain|<none>|<no-flag>|Skipping duplicate build file in Compile Sources build phase: /Users/runner/work/CodenameOne/CodenameOne/scripts/hellocodenameone/ios/target/hellocodenameone-ios-?-SNAPSHOT-ios-source/HelloCodenameOne-src/com_codenameone_examples_hellocodenameone_SwiftKotlinNativeImpl.swift (in target ? from project ?)|1 instance(s) when the baseline was written; not yet triaged
